id,features
289,"[-0.10451561212539673, -0.18523633480072021, -0.2703118920326233, 0.23091067373752594, -0.08799821883440018, 0.7324610948562622, 0.25660133361816406, 0.2629704177379608, 0.05143994092941284, 0.0160836074501276, -0.12166225910186768, 0.08717326819896698, 0.2870892882347107, 0.4701577126979828, 0.8984712958335876, 0.21635465323925018, -0.06347457319498062, -0.4678378701210022, 0.43495500087738037, 0.08054943382740021, 0.26306384801864624, 0.19319552183151245, -0.2177075743675232, -0.2263759970664978, 0.008231857791543007, 0.06828494369983673, -0.17008145153522491, -0.4254615902900696, 0.003919454291462898, -0.060194697231054306, -0.4230198562145233, -0.28764578700065613, -0.2655462622642517, -0.15087781846523285, 0.33653101325035095, 0.07804565131664276, -0.18055222928524017, -0.28406038880348206, -0.1705748587846756, 0.5567782521247864, -0.17970648407936096, -0.10199736803770065, -0.0799076035618782, 0.358918696641922, -0.0015769138699397445, 0.3371052145957947, -0.08096259832382202, -0.20692786574363708, 0.24558797478675842, 0.037149179726839066, -0.27447566390037537, 0.05094742774963379, 0.08656326681375504, 0.6503703594207764, -0.05615955963730812, 0.2536373734474182, -0.5621935725212097, -0.16314299404621124, -0.06282394379377365, -0.6504226922988892, 0.05334683507680893, 0.3682311177253723, -0.2631501853466034, -0.228431835770607, -0.04234382510185242, 0.316884309053421, 0.37819260358810425, -0.20635509490966797, -0.09521900862455368, 0.49110525846481323, -0.18934740126132965, -0.0875159427523613, -0.10771419107913971, 0.07578792423009872, -0.15872722864151, -0.18959370255470276, -0.42242729663848877, 0.2613106966018677, 0.22057583928108215, -0.04309955984354019, -0.3301609754562378, 0.28465402126312256, -0.4575308859348297, 0.16746455430984497, -0.23262350261211395, 0.13468867540359497, 0.13447155058383942, 0.16390936076641083, -0.34417781233787537, -0.4925610423088074, -0.02503952383995056, 0.03620181977748871, -0.32573917508125305, 0.15609107911586761, 0.15686626732349396, 0.2723766565322876, 0.37825077772140503, 0.5673952102661133, -0.28713005781173706, -0.06314721703529358]"
299,"[-0.8095598816871643, 0.06548832356929779, -0.2827591598033905, -0.37270045280456543, 0.18641075491905212, 0.3551076650619507, 0.16544191539287567, -0.1818590611219406, 0.5875083208084106, -0.1438494324684143, 0.2967919409275055, -0.7213544249534607, 0.20757530629634857, -0.3134883940219879, 0.7220166921615601, -0.2419286072254181, -0.6704617738723755, -0.15465746819972992, -0.3068358600139618, -0.3635389506816864, 0.10491044819355011, 0.34732455015182495, -0.4143334627151489, 0.2335161715745926, 0.2650069296360016, 0.22081732749938965, 0.16147075593471527, 0.0532323494553566, -0.27318960428237915, -0.38405948877334595, -0.018908370286226273, -0.2813490927219391, 0.07796254009008408, 0.33789917826652527, -0.1794074922800064, 0.017139287665486336, -0.3844463527202606, -0.21314175426959991, 0.3260679543018341, 0.5085251331329346, -0.26886045932769775, -0.6954379081726074, -0.38461801409721375, 0.019715670496225357, 0.11305743455886841, -0.09557494521141052, -0.3751818835735321, 0.27749037742614746, 0.6054096221923828, 0.1480553150177002, -0.0501411147415638, 0.5100438594818115, 0.43213585019111633, 0.15235009789466858, 0.14525510370731354, -0.26342150568962097, -0.31422269344329834, -0.15417872369289398, -0.3788168430328369, -0.3988308012485504, 0.05341572314500809, 0.2662102282047272, -0.2619091272354126, -0.5447909235954285, 0.2677079737186432, 0.6334200501441956, 0.0845889300107956, -0.2659115791320801, -0.32450810074806213, 0.6560459136962891, -0.5858978629112244, -0.4269481897354126, -0.27581050992012024, -0.2880624532699585, -0.11933976411819458, 0.2508196234703064, -0.28385642170906067, 0.22464677691459656, -0.2972481846809387, 0.5728378295898438, -0.280119389295578, -0.5591133832931519, 0.2956220507621765, -0.05751969665288925, 0.12219350785017014, -0.14444611966609955, 0.12017511576414108, 0.2129083126783371, -0.1793312132358551, -0.48909586668014526, 0.34830236434936523, 0.20563340187072754, -0.1148308515548706, 0.298822820186615, 0.44202330708503723, 0.24567961692810059, 0.25333383679389954, 0.24991072714328766, -0.359188973903656, -0.20729143917560577]"
309,"[0.008447096683084965, 0.2951432466506958, -0.2441401481628418, -0.2685116231441498, 0.3716273307800293, 0.4329807162284851, 0.24789541959762573, -0.41641679406166077, 0.1735849827528, -0.41144269704818726, 0.15327593684196472, -0.1883859485387802, 0.31237268447875977, -0.38230589032173157, 0.7911766767501831, -0.6079596877098083, -0.34739547967910767, -0.35430824756622314, -0.3431704342365265, -0.3488367199897766, -0.12010380625724792, -0.3967093229293823, 0.16577357053756714, -0.23337015509605408, 0.3819738030433655, -0.8185569643974304, -0.1730329990386963, -0.2903824746608734, -0.12199153006076813, -0.2693708837032318, -0.09680483490228653, -0.581705629825592, 0.390286922454834, 0.40641269087791443, 0.07173621654510498, 0.34595197439193726, -0.4445796608924866, 0.2770732045173645, 0.009363857097923756, 0.35676664113998413, -0.026580026373267174, 0.03465336188673973, -0.3707308769226074, -0.2690880000591278, -0.1563800871372223, -0.7557348012924194, -0.4470391869544983, 0.2994370758533478, 0.18172214925289154, 0.07242540270090103, 0.22325170040130615, 0.31626182794570923, 0.6631467938423157, 0.9670234322547913, 0.5078010559082031, -0.06527477502822876, -0.3368271589279175, -0.6217277646064758, 0.3169403672218323, -0.06687447428703308, -0.6119456887245178, 0.2735719084739685, -0.060704369097948074, -0.6017252802848816, 0.12771965563297272, 0.6190584897994995, 0.5938215851783752, -0.18689075112342834, 0.050606947392225266, -0.11030043661594391, -0.4875052869319916, -0.45507290959358215, -0.31764736771583557, 0.21562017500400543, -0.13604645431041718, -0.5455345511436462, -0.5132029056549072, 0.8221896886825562, 0.15069818496704102, 0.4764847755432129, 0.22381164133548737, -0.15914011001586914, -0.14394311606884003, -0.2036701738834381, 0.2898540496826172, 0.17332667112350464, 0.10589658468961716, -0.2123684138059616, -0.630111813545227, -0.38541069626808167, 0.23513121902942657, 0.05988295376300812, -0.4500422775745392, 0.3335004150867462, -0.28681302070617676, -0.26655450463294983, -0.15764585137367249, -0.24483691155910492, -0.35539406538009644, 0.032762378454208374]"
319,"[-0.03355206921696663, -0.2440764307975769, 0.2513335645198822, -0.09624596685171127, 0.35300859808921814, 0.7479026317596436, -0.10033375769853592, 0.1275566965341568, -0.3217254877090454, 0.47518473863601685, 0.0825999304652214, -0.6177559494972229, 0.43206965923309326, 0.3587687313556671, 0.3907774090766907, 0.0029732093680649996, -0.21114324033260345, -0.07203586399555206, -0.4162179231643677, -0.790862500667572, 0.30382513999938965, 0.3918485939502716, -0.26938721537590027, 0.0661361888051033, 0.4313393831253052, -0.11450576782226562, 0.43473702669143677, -0.044646967202425, -0.12912222743034363, 0.1196172684431076, -0.2805831730365753, -0.3047927916049957, 0.19454523921012878, -0.03364080190658569, 0.0010725404135882854, -0.07769215106964111, -0.6901329159736633, -0.18384167551994324, -0.06428231298923492, 0.12933290004730225, -0.5259674191474915, -0.20743918418884277, 0.0961136743426323, 0.3916788399219513, -0.509931743144989, 0.08085586130619049, -0.4702424108982086, -0.15002262592315674, 0.2954799234867096, 0.06250673532485962, -0.3789655864238739, -0.14433656632900238, -0.290554404258728, 0.39126718044281006, -0.22711163759231567, 0.35534602403640747, -0.24063056707382202, 0.054817959666252136, -0.22318801283836365, -0.4946741461753845, -0.4668188691139221, 0.7664331197738647, 0.6516154408454895, 0.3363334536552429, 0.017467953264713287, -0.3026924729347229, 0.30336493253707886, -0.1481959968805313, -0.2684553265571594, 0.5741721391677856, -0.28302431106567383, -0.888620913028717, -0.006026151590049267, -0.14995339512825012, -0.16207784414291382, -0.14770843088626862, -0.10434039682149887, 0.3487013876438141, -0.010815279558300972, 0.01974378153681755, 0.18010880053043365, -0.6001027822494507, -0.7640084028244019, 0.005673523526638746, -0.18744611740112305, 0.3278859555721283, 0.22861842811107635, 0.2838898301124573, -0.018483048304915428, -0.2864737808704376, -0.5164822340011597, 0.4144734740257263, -0.41050001978874207, -0.2242465615272522, -0.38688498735427856, -0.2996349334716797, 0.20989277958869934, 0.19253993034362793, -0.5152047276496887, 0.8542675375938416]"
329,"[0.20356278121471405, -0.27438241243362427, -0.05248444527387619, -0.16660606861114502, 0.5684853792190552, 0.2609030306339264, 0.47219333052635193, -0.1338001787662506, -0.17061282694339752, -0.1924630105495453, 0.3088296949863434, -0.024091091006994247, -0.10197842121124268, -0.03609072417020798, 0.4541487693786621, -0.1418045163154602, -0.2972579896450043, -0.5794457197189331, 0.06554379314184189, -0.4691944718360901, 0.05106358230113983, 0.24423983693122864, -0.41498878598213196, 0.08089912682771683, 0.25673970580101013, 0.5221491456031799, -0.10417143255472183, -0.45499733090400696, -0.05314989015460014, 0.3762325346469879, 0.24241265654563904, -0.49923571944236755, 0.11426761001348495, -0.23819388449192047, -0.17484647035598755, 0.06081404909491539, -0.3088752329349518, 0.22812002897262573, 0.07591661810874939, -0.035803213715553284, -0.3026401102542877, -0.06973696500062943, 0.11613787710666656, 0.01859344355762005, -0.10042805969715118, -0.5582197904586792, -0.3298533856868744, -0.5640318393707275, 0.019429221749305725, -0.08166317641735077, -0.3483535051345825, -0.27455174922943115, 0.11714167147874832, -0.24115930497646332, 0.24899281561374664, 0.28491273522377014, -0.4433162212371826, -0.06713835895061493, 0.13321614265441895, -0.5339323282241821, 0.12492413818836212, 0.42258232831954956, -0.1977715641260147, -0.16506944596767426, -0.6038388609886169, 0.0657416507601738, -0.044322025030851364, 0.15358857810497284, 0.07767301797866821, 0.7334930300712585, 0.03291487693786621, -0.20459610223770142, 0.0035877972841262817, -0.210748553276062, -0.015083706937730312, -0.1711498647928238, 0.18769249320030212, 0.3386959135532379, 0.3198469877243042, 0.19259142875671387, 0.006368405185639858, -0.20680192112922668, -0.29964226484298706, 0.22495998442173004, 0.38147202134132385, 0.6577542424201965, 0.0076727368868887424, -0.23566795885562897, -0.781985342502594, -0.19633744657039642, 0.320544958114624, -0.09562823921442032, 0.07390715926885605, -0.21514122188091278, -0.032996464520692825, -0.05664004758000374, 0.6643175482749939, 0.580743670463562, -0.16147801280021667, -0.22204577922821045]"
339,"[-0.05381586402654648, -0.2098509967327118, -0.07669638097286224, -0.6121066212654114, -0.7409232258796692, -0.04941060021519661, 0.4305744767189026, 0.07218263298273087, -0.3063242733478546, -0.12926700711250305, 0.4032316505908966, 0.6571115851402283, -0.18699578940868378, 0.13295425474643707, 0.472241073846817, -0.05701776221394539, -0.053781185299158096, -0.36824318766593933, 0.19500605762004852, -0.5572788715362549, -0.3026180565357208, 0.05260143801569939, 0.25068917870521545, 0.04776865616440773, -0.032502997666597366, 0.22776955366134644, -0.1635037660598755, -0.27839231491088867, 0.3482005298137665, 0.38186371326446533, -0.37893956899642944, -0.6419360041618347, 0.33240073919296265, 0.3269135057926178, 0.039455901831388474, -0.270720899105072, -0.4895082414150238, -0.011445135809481144, -0.3954677879810333, 0.1795293241739273, -0.6282984018325806, -0.7643176317214966, 0.11962297558784485, 0.016332827508449554, -0.002079721074551344, -0.24865195155143738, 0.24615009129047394, 0.03452133387327194, 0.1704525202512741, 0.309998482465744, -0.5650829076766968, 0.2927948534488678, 0.4735730290412903, 0.24406692385673523, -0.48791494965553284, -0.3775966465473175, 0.15573100745677948, -0.6446139812469482, 0.1617046296596527, -0.34404456615448, 0.1636108011007309, 0.12934254109859467, -1.0246121883392334, -0.29035791754722595, -0.3128686547279358, 0.748553454875946, 0.6924245357513428, 0.18187077343463898, -0.21046701073646545, 0.137934610247612, -0.1153654232621193, -0.23762847483158112, -0.05340785160660744, 0.6346947550773621, -0.27614718675613403, -0.6876122951507568, 0.1181829571723938, 0.514225959777832, 0.21663224697113037, 0.6374737620353699, -0.1561630219221115, -0.07181725651025772, -0.07888726145029068, 0.6176092624664307, -0.031771253794431686, 0.4295664131641388, -0.5090534090995789, 0.3454115688800812, -0.3335570693016052, -0.5234501957893372, -0.3387833833694458, 0.4453490972518921, -0.9527388215065002, -0.05347321182489395, -1.2787472009658813, -0.31861621141433716, 0.11093025654554367, 0.19900082051753998, -0.2090781182050705, 0.12385468184947968]"
349,"[0.08558252453804016, -0.6184971332550049, -0.14301945269107819, 0.30734652280807495, 0.41193515062332153, 0.2693813741207123, 0.012116964906454086, 0.23346783220767975, 0.1325942575931549, 0.6078961491584778, 0.4634740650653839, -0.43603259325027466, 0.6464203000068665, 0.10675130784511566, 0.2353830486536026, -0.4001008868217468, -0.12808865308761597, 0.05667610466480255, 0.003923693206161261, -0.7291238307952881, 0.5602059364318848, -0.4638980031013489, -0.33758389949798584, 0.11369766294956207, 0.03101417049765587, 0.6523532867431641, -0.5672725439071655, 0.07306661456823349, 0.2163114845752716, -0.439330130815506, -0.04062848165631294, -0.2707521617412567, -0.03685968369245529, -0.4039804935455322, 0.11588819324970245, 0.457985520362854, 0.3458162248134613, 0.5056571960449219, 0.5307567119598389, 0.0710444524884224, -0.3045015335083008, -0.2058827131986618, -0.4113708436489105, 0.08723388612270355, 0.1762104630470276, 0.36628952622413635, -0.3106151819229126, 0.1153382956981659, 0.14496207237243652, -0.23047542572021484, -0.18104207515716553, -0.7359879016876221, 0.3304334282875061, 0.2726558744907379, 0.34326034784317017, 0.4209505021572113, -0.1824958771467209, -0.1949702948331833, -0.07292533665895462, -0.7397496104240417, 0.005162826273590326, -0.16464313864707947, -0.16256317496299744, 0.020288560539484024, -0.03731264919042587, 0.606909990310669, 0.1937353014945984, -0.3933827877044678, -0.04525814950466156, 0.6731656789779663, -0.02487780712544918, -0.17186108231544495, 0.5192662477493286, -0.11752171069383621, 0.21918316185474396, 0.05462219566106796, -1.1507840156555176, 0.3860326409339905, 0.352014422416687, 0.5046898126602173, -0.30252522230148315, -0.507538378238678, 0.3824428915977478, 0.23598027229309082, -0.379425972700119, 0.3764740824699402, -0.08519640564918518, 0.44335535168647766, 0.07254473119974136, -0.13800804316997528, -0.3486723303794861, -0.3802182674407959, 0.03486285358667374, -0.031803566962480545, 0.43034982681274414, 0.032003652304410934, 0.29985833168029785, -0.07157964259386063, -0.3070651888847351, -0.3361271619796753]"
359,"[0.20102237164974213, 0.41558098793029785, -0.49569210410118103, -0.4133734107017517, 0.31592288613319397, 1.0497982501983643, -0.5038427114486694, 0.5126283764839172, 0.2718425393104553, -0.16828715801239014, 0.14354759454727173, -0.4471011161804199, 0.5609610080718994, 0.3249811828136444, 0.807070791721344, 0.5115810036659241, 0.33276045322418213, -0.5384691953659058, -0.02684861794114113, -0.9846150875091553, 0.18347588181495667, 0.014777538366615772, 0.6031988859176636, 0.35479605197906494, 0.14531059563159943, -0.3012171983718872, -0.29992151260375977, -0.1698778122663498, -0.5226360559463501, 0.4705747663974762, 0.024249128997325897, -0.24661782383918762, -0.007448152638971806, -0.1696617305278778, 0.468688040971756, 0.27739661931991577, -0.5969170928001404, -0.3359632194042206, -0.09018047153949738, 0.09894096106290817, -0.5101833343505859, 0.3222119212150574, 0.4873681664466858, 0.1459016054868698, 0.09067773818969727, -0.010138670913875103, -0.38376855850219727, 0.08581360429525375, 0.36224624514579773, 0.344747930765152, 0.007310942746698856, 0.25854018330574036, 0.10305524617433548, 0.29978036880493164, -0.7733566761016846, 0.46071866154670715, -0.15932755172252655, 0.3125095069408417, 0.21988359093666077, 0.10081444680690765, 0.1825735718011856, 0.38410502672195435, -0.23145067691802979, 0.39779919385910034, 0.40856271982192993, 0.3377878665924072, 0.7478324174880981, -0.47185593843460083, -0.4143350124359131, 0.7976343631744385, -0.7075039148330688, -0.5637076497077942, -0.20868586003780365, 0.09704308211803436, -0.6310948133468628, -0.18586225807666779, -0.3549622595310211, -0.45350852608680725, 0.08703987300395966, -0.3397962749004364, -0.9205431938171387, -0.04422810301184654, -0.6192092299461365, 0.21293526887893677, 0.47258755564689636, 0.10308337211608887, -0.1506020575761795, 0.35576003789901733, -0.29777321219444275, -0.3905562162399292, -0.1276128590106964, -0.37678512930870056, -0.13704906404018402, -0.30911263823509216, -0.05343203246593475, 0.10807423293590546, 0.8664040565490723, 0.6384199857711792, 0.633998453617096, -0.34514740109443665]"
369,"[-0.10043890029191971, -0.660103976726532, -0.48846203088760376, 0.011767891235649586, -0.14152249693870544, 0.33902424573898315, 0.5331363677978516, -0.18208391964435577, 0.18561801314353943, 0.16133607923984528, 0.029062118381261826, -0.750359296798706, 0.8084506988525391, -0.5569457411766052, 0.20839694142341614, -0.06161114200949669, 0.1257113814353943, 0.24255278706550598, -0.02568679302930832, -0.9092513918876648, 0.5578451752662659, -0.639100968837738, 0.9774551391601562, -0.306755006313324, 0.3403380513191223, 0.2911321818828583, 0.15033265948295593, -0.1343565583229065, 0.005442813970148563, -0.354727566242218, -0.22980810701847076, -0.5525346994400024, -0.4455234110355377, -0.4596061408519745, -0.5948234796524048, 0.2359350174665451, -0.15223675966262817, -0.45016053318977356, -0.5558677315711975, -0.019793475046753883, -0.716825008392334, -0.3803994059562683, -0.07912806421518326, 0.20024347305297852, -0.02529875375330448, 0.1320173144340515, -0.36059319972991943, -0.512533962726593, 0.32413190603256226, 0.20053070783615112, 0.15278826653957367, -0.2832796573638916, 0.10885642468929291, 0.21315622329711914, -0.0022289815824478865, 0.8604273200035095, -0.2495974451303482, -0.42138737440109253, -0.049502111971378326, -0.13215896487236023, 0.35752052068710327, -0.22585536539554596, -0.10036223381757736, -0.2152227759361267, 0.7404182553291321, 0.4520447254180908, 0.19523891806602478, 0.0840911939740181, -0.0831739604473114, 0.3215845227241516, -0.016415564343333244, -0.015955036506056786, -0.2889418601989746, -0.3399798274040222, -0.2798680365085602, -0.056678809225559235, -0.6729549169540405, 0.9432569146156311, -0.2423335164785385, 0.9584270715713501, -0.32259035110473633, 0.27101585268974304, -0.0539548397064209, -0.1709192991256714, 0.04192592576146126, -0.01545801479369402, 0.4608920216560364, -0.5055965185165405, 0.08532826602458954, 0.08938272297382355, -0.5805339813232422, 0.0579398088157177, -0.02073356881737709, -0.44271644949913025, 0.24617435038089752, -0.08926398307085037, 0.5646862387657166, 0.6413986682891846, 0.07186412066221237, -0.09505879133939743]"
379,"[0.24222736060619354, -0.010090949945151806, -0.20613032579421997, -0.11677536368370056, 0.6642454266548157, 0.6931923031806946, 0.6329760551452637, -0.48231250047683716, -0.1880866438150406, 0.06477691978216171, 0.1278185397386551, -0.22666680812835693, 0.4389985501766205, 0.1135101243853569, 0.815696120262146, 0.3719361424446106, -0.4812697172164917, -0.5425605177879333, -0.23315997421741486, -0.3336959481239319, -0.059152644127607346, 0.2774868607521057, -0.26171576976776123, 0.7741809487342834, -0.21104176342487335, 0.165352463722229, 0.2810935378074646, 0.6120967268943787, -0.0920029878616333, 0.26066190004348755, -0.090213842689991, -0.4694409668445587, 0.23846979439258575, -0.3931756317615509, 0.6194381713867188, 0.08155183494091034, -0.3186548352241516, -0.42106762528419495, -0.0799330398440361, -0.05267654359340668, 0.22505737841129303, -0.04666583612561226, -0.006195869762450457, 0.5830000042915344, -0.010938315652310848, -0.0407746322453022, 0.23406606912612915, -0.2679046094417572, 0.14288918673992157, 0.4430248439311981, -0.0291401669383049, 0.06001552194356918, -0.2858765721321106, 0.05376239866018295, -0.273870050907135, 0.5950716137886047, 0.37107419967651367, -0.07814814895391464, 0.2274431735277176, -0.37220296263694763, -0.466161847114563, 0.520896852016449, 0.24680331349372864, 0.16976819932460785, -0.13659948110580444, -0.05804048851132393, -0.1512526422739029, -0.2797927260398865, 0.1234971359372139, 0.5483726859092712, -0.16159015893936157, 0.09710194915533066, -0.7267975211143494, 0.4235701858997345, -0.45334503054618835, 0.4857466518878937, -0.44721361994743347, 0.47371676564216614, -0.4224875569343567, -0.025893058627843857, -1.0099754333496094, -1.0367987155914307, 0.005872646812349558, 0.3999338150024414, -0.14451315999031067, 0.40604034066200256, -0.1456194967031479, -0.19620926678180695, 0.02972663752734661, -0.09002405405044556, -0.5798049569129944, -0.37469369173049927, -0.2588619887828827, 0.14097632467746735, -0.37177520990371704, 0.22973273694515228, 0.2880456745624542, -0.05935579910874367, 0.18828938901424408, 0.09441852569580078]"
389,"[0.02047145739197731, -0.5854995250701904, 0.20784932374954224, -0.2913886308670044, 0.15986330807209015, 0.31782278418540955, -0.17556145787239075, -0.6344870924949646, 0.3641994297504425, 0.003506490495055914, 0.07238464802503586, -0.4420693516731262, -0.12700255215168, 0.363410085439682, 0.18527619540691376, -0.5110445022583008, -0.32562366127967834, 0.44242972135543823, -0.30042290687561035, -0.34096014499664307, -0.2555163502693176, -0.49431803822517395, 0.0025414684787392616, -0.47271662950515747, 0.23185597360134125, 0.25375059247016907, 0.32356807589530945, -0.4424266219139099, 0.10507252812385559, -0.5571655631065369, -0.27281513810157776, 0.16387321054935455, 0.08778704702854156, 0.2655709981918335, 0.7535403966903687, -0.1414726823568344, -0.8783689141273499, 0.6151267290115356, -0.08215813338756561, 0.45556628704071045, -0.5158308744430542, -0.6111669540405273, -0.9184895753860474, 0.3944791257381439, 0.05446091666817665, 0.17974135279655457, 0.3067131042480469, 0.06905235350131989, 0.4171074330806732, 0.1761280596256256, -0.4216800332069397, 0.8782479166984558, 0.11554179340600967, 0.6054137349128723, -0.2191995084285736, -0.42040330171585083, 0.06705640256404877, -0.2642725706100464, -0.6325082182884216, -0.6485418677330017, -0.7948691248893738, 0.39114388823509216, -0.30614301562309265, -0.13404124975204468, -0.4198096692562103, -0.34407785534858704, -0.14882902801036835, -0.15632210671901703, 0.24322539567947388, 0.3068822920322418, -0.45833104848861694, -0.06840746849775314, -0.15787354111671448, 0.3660973906517029, -0.42088809609413147, -0.13222211599349976, -0.2044704556465149, -0.25564685463905334, -0.27558621764183044, 0.2076306939125061, -0.6968953013420105, -0.28917592763900757, -0.1706857681274414, 0.011808267794549465, 0.3176981508731842, -0.6525890827178955, 0.4329646825790405, -0.12910115718841553, -0.1907690167427063, 0.20700956881046295, -0.39434000849723816, 0.14704632759094238, 0.5848425626754761, 0.3382752239704132, -0.9369331002235413, 0.12620028853416443, 0.4125851094722748, 0.638410747051239, -0.6277132630348206, 0.21001726388931274]"
399,"[-0.05777908116579056, -0.159871906042099, -0.17453120648860931, -0.5967462062835693, 0.07121360301971436, 0.8717699646949768, -0.2676496207714081, -0.23406875133514404, 0.034283317625522614, -0.8565270900726318, 0.08567740768194199, -0.6289564371109009, 0.2160017043352127, 0.13106784224510193, 0.2811143696308136, -0.31418609619140625, -0.7223199605941772, -0.31007683277130127, 0.6536468267440796, -0.19604529440402985, -0.3137248754501343, -0.09727109968662262, 0.003183862194418907, 0.30293911695480347, -0.1177009791135788, -0.41509130597114563, 0.13236752152442932, -0.02024109661579132, -0.025652483105659485, -0.2239294797182083, -0.3717590570449829, -0.19017772376537323, 0.2995445132255554, 0.14767993986606598, -0.1726953387260437, 0.2677002251148224, -0.14515717327594757, -0.4368288516998291, 0.06251701712608337, 0.49017220735549927, -0.3066302537918091, -0.4071715474128723, -0.4677439033985138, -0.3136986792087555, 0.16215664148330688, -0.15979565680027008, -0.3113493025302887, -0.37187573313713074, 0.06952071934938431, -0.2778347134590149, 0.39043185114860535, -0.10608897358179092, -0.19502080976963043, 0.4751300811767578, 0.023345764726400375, 0.8995137810707092, 0.05290466174483299, -0.40671655535697937, -0.1307641565799713, -0.154933363199234, -0.37896978855133057, 0.48288634419441223, -0.026499751955270767, 0.07382792979478836, -0.1119350865483284, 0.32183703780174255, 0.19433093070983887, -0.2451733946800232, -0.1570841670036316, 0.7898795008659363, 0.14265185594558716, -0.4484000504016876, -0.41271060705184937, -0.5011165738105774, 0.21105694770812988, -0.1236015111207962, -0.03091629594564438, -0.6047831177711487, 0.27225127816200256, 0.7669408321380615, -0.48088914155960083, -0.12063118070363998, -0.31946730613708496, 0.5830667614936829, -0.17154471576213837, 0.12941968441009521, 0.5283386707305908, -0.0862644612789154, -0.2760830223560333, -0.9394159317016602, -0.349764883518219, -0.5584323406219482, -0.7466670274734497, 0.01000235415995121, -0.31456634402275085, 0.1597590148448944, 1.0788466930389404, -0.021133871749043465, -0.840337872505188, -0.045329902321100235]"
409,"[0.10695770382881165, -0.3949469029903412, -0.38356757164001465, -0.26189911365509033, 0.271247535943985, 0.09604153782129288, 0.22202754020690918, -0.4341772496700287, 0.6536774039268494, 0.8592813014984131, 0.09224899858236313, -0.8462910652160645, 0.14635391533374786, -0.5509105920791626, 0.5727582573890686, 0.7896025776863098, -0.916431725025177, -0.25912079215049744, -0.03871067985892296, -0.5877107381820679, -0.06529466807842255, 0.2679790258407593, -0.1815239042043686, 0.33940356969833374, -0.16027677059173584, -0.21781152486801147, 0.5188096165657043, -0.29621419310569763, -0.15226534008979797, 0.7811325192451477, 0.13103808462619781, -0.6822404265403748, 0.6183480024337769, -0.2651124894618988, 0.4366603493690491, 0.5960114598274231, -0.6901330947875977, 0.21919474005699158, -0.21255622804164886, -0.08019951730966568, -0.7179796099662781, 0.06118524819612503, 0.09061610698699951, 0.4737495183944702, 0.2927306890487671, -0.36380165815353394, 0.557612419128418, -0.06836866587400436, 0.13441646099090576, 0.08858857303857803, -0.15644331276416779, -0.058594413101673126, -0.27109506726264954, 0.16829220950603485, -0.10271365940570831, 0.53800368309021, -0.0849686935544014, -0.45931392908096313, -0.1010327935218811, -0.4593505561351776, -0.19500015676021576, 0.029511885717511177, 0.03233422711491585, -0.05326993763446808, -0.0028233120683580637, 0.3794025480747223, -0.21706117689609528, -0.04911157116293907, -0.12062474340200424, 0.2939249575138092, -0.4664663076400757, -0.09918028116226196, -0.24162274599075317, -0.061774495989084244, -0.15930719673633575, -0.06848052889108658, -0.26986297965049744, 0.29712381958961487, -0.42281416058540344, 0.5129631161689758, -0.19489265978336334, -0.3081583082675934, 0.3341493606567383, 0.33130767941474915, 0.3769703209400177, 0.7472642660140991, 0.9312264919281006, -0.018539471551775932, -0.07574542611837387, -0.02027982287108898, -0.8023812174797058, -0.14448407292366028, -0.14122235774993896, 0.10660284012556076, 0.34740573167800903, 0.12021002173423767, -0.1077396348118782, 0.2036447525024414, -0.35851800441741943, 1.0109708309173584]"
