id,features
58,"[0.1112520843744278, 0.39685842394828796, -0.0183558389544487, 0.8235563039779663, -0.2742989659309387, 0.4804287552833557, 0.6063559055328369, 0.262957364320755, 0.13952067494392395, -0.2404339611530304, -0.8241298198699951, -0.03563808277249336, -0.32139354944229126, 0.26749396324157715, -0.3424501419067383, 0.127342090010643, -0.09914259612560272, 0.35074958205223083, 0.06931757181882858, -0.27358344197273254, 0.04079246148467064, -0.03805995732545853, -0.06489850580692291, 0.352601021528244, 0.17619508504867554, -0.3447549343109131, 0.3646176755428314, 0.031565647572278976, -0.1951114982366562, -0.05950251966714859, -0.1695786714553833, 0.3086029887199402, 0.30928564071655273, 0.6553842425346375, 0.26900726556777954, -0.20756380259990692, 0.10265529900789261, -0.21761083602905273, -0.31422144174575806, -0.3246772587299347, 0.03185014799237251, -0.001794316340237856, 0.006893141660839319, 0.4468502104282379, 0.30470970273017883, -0.018638281151652336, 0.20392513275146484, 0.1977742314338684, 0.5257145166397095, -0.08268462121486664, 0.06565006822347641, 0.0995054543018341, 0.26754775643348694, -0.18236243724822998, 0.24030643701553345, 0.055650752037763596, -0.035662487149238586, -0.39530739188194275, 0.058922670781612396, -0.029895519837737083, -0.0010973119642585516, 0.03510031849145889, -0.0022868465166538954, 0.09364274889230728, -0.40615177154541016, -0.08009123802185059, 0.4408518671989441, -0.12488827109336853, -0.14990435540676117, 0.23610687255859375, -0.375773549079895, -0.6218532919883728, 0.012347590178251266, 0.5454320907592773, 0.01362643577158451, -0.2167421579360962, -0.1072828397154808, 0.4727805256843567, -0.7541024088859558, 0.19208671152591705, 0.06807170063257217, -0.05132424458861351, 0.059490688145160675, 0.2692195177078247, -0.13889728486537933, -0.42408284544944763, 0.2823263704776764, 0.4789750576019287, -0.016627365723252296, -0.017854025587439537, -0.2727794349193573, -0.6682841181755066, 0.3137856721878052, -0.4317474365234375, -0.4722311198711395, 0.052315883338451385, -0.27716556191444397, -0.12078045308589935, -0.2566554546356201, -0.5835535526275635]"
68,"[0.36133047938346863, -0.09071663022041321, 0.09644836187362671, -0.17578302323818207, -0.1552506983280182, 0.15039323270320892, -0.33617186546325684, -0.15597112476825714, -0.19605788588523865, 0.10105212032794952, -0.6174466013908386, -0.07005313783884048, -0.5610626935958862, -0.2993696928024292, 0.13182169198989868, -0.0386451780796051, 0.0022430976387113333, 0.5348280668258667, -0.16329152882099152, 0.2752438187599182, -0.2486092448234558, -0.534945011138916, 0.3039748966693878, 0.03589174523949623, -0.2445114254951477, 0.13277293741703033, 0.6987836956977844, 0.3509463965892792, 0.5111448168754578, 0.43836653232574463, 0.6323041915893555, -0.2647929787635803, -0.12653718888759613, 0.37380915880203247, 0.18966065347194672, 0.14925183355808258, -0.08336666226387024, 0.1429266631603241, -0.009440403431653976, 0.241551473736763, 0.2675427198410034, -0.06590411812067032, 0.16254238784313202, -0.04965697228908539, 0.14306773245334625, 0.1289556324481964, -0.2800380289554596, 0.20387643575668335, 0.37561464309692383, -0.029610438272356987, 0.2460607886314392, -0.20527663826942444, -0.057370856404304504, -0.5848550200462341, -0.026700666174292564, -0.07197835296392441, -0.06631384044885635, 0.32740527391433716, 0.016445664688944817, 0.2878241539001465, -0.5904572010040283, -0.17122380435466766, 0.3832496404647827, -0.005847424268722534, 0.055947672575712204, -0.31788942217826843, 0.0025591859593987465, -0.12476707249879837, -0.2648855745792389, -0.04019489511847496, -0.34244465827941895, -0.10812676697969437, 0.5833611488342285, 0.4129323363304138, 0.29748114943504333, -0.042110878974199295, 0.08014941215515137, 0.40462514758110046, -0.04191352799534798, -0.1015247330069542, 0.3821535110473633, 0.305745929479599, -0.0320863276720047, 0.2051456868648529, 0.23258377611637115, -0.1584257185459137, 0.29791367053985596, 0.23605826497077942, -0.20210805535316467, 0.22246551513671875, -0.6540351510047913, 0.03941179811954498, 0.5051478743553162, -0.014008882455527782, 0.12496331334114075, 0.15701906383037567, -0.09459114819765091, 0.350423127412796, 0.31867536902427673, 0.0540064200758934]"
78,"[0.07807625830173492, -0.049225952476263046, 0.22534111142158508, 0.17739100754261017, -0.3640395998954773, 0.6205698251724243, 0.09473250061273575, 0.45846959948539734, -0.22990146279335022, -0.1241382360458374, 0.021506154909729958, 0.17524747550487518, -0.20674587786197662, -0.5807905793190002, 0.02228296734392643, 0.08704648911952972, -0.5917179584503174, -0.2936420738697052, 0.29841747879981995, -0.34433650970458984, -0.010683146305382252, 0.02982797473669052, -0.08764295279979706, -0.2392559051513672, 0.14708676934242249, -0.1748625636100769, -0.08808757364749908, 0.05437600985169411, 0.34960097074508667, 0.04009507596492767, 0.18262863159179688, -0.040354784578084946, -0.4637666642665863, -0.1121128648519516, -0.04857911169528961, 0.1723320484161377, -0.15139997005462646, -0.3810279071331024, 0.07760710269212723, 0.007733598351478577, 0.03904170170426369, 0.04033829644322395, 0.0775679498910904, 0.22595208883285522, -0.303765207529068, -0.4687652587890625, 0.14692185819149017, -0.13182295858860016, -0.10965247452259064, 0.42092013359069824, -0.1232931911945343, -0.3259396255016327, 0.03376009687781334, -0.05660083517432213, -0.4807882308959961, -0.21698413789272308, -0.22777926921844482, 0.15520700812339783, -0.13972420990467072, -0.18503229320049286, 0.033447667956352234, 0.11892247200012207, 0.8083935379981995, 0.19926142692565918, -0.09843200445175171, -0.7701112627983093, 0.17954707145690918, 0.1981438398361206, -0.17834867537021637, -0.14765691757202148, -0.2834446132183075, -0.16799207031726837, -0.4867333173751831, 0.25565528869628906, -0.040717173367738724, -0.21791709959506989, -0.25395116209983826, -0.11024930328130722, 0.08157026022672653, 0.3753432035446167, -0.26129284501075745, -0.13649018108844757, 0.3485506474971771, -0.3004564642906189, -0.36454200744628906, 0.4093104898929596, 0.2133024036884308, 0.40954744815826416, -0.4654346704483032, -0.27501794695854187, -0.29426804184913635, -0.0765191987156868, 0.04821452870965004, 0.09116692841053009, -0.12810561060905457, 0.010821237228810787, 0.33287543058395386, 0.2373969405889511, 0.07793760299682617, -0.33905598521232605]"
88,"[-0.16185493767261505, -0.18746334314346313, 0.014703217893838882, 0.364246129989624, 0.14105626940727234, 0.038742952048778534, 0.34258583188056946, -0.09932367503643036, -0.24633093178272247, 0.26330655813217163, 0.273163765668869, -0.4313324987888336, -0.5005910396575928, -0.016935689374804497, 0.021942248567938805, -0.013512625358998775, -0.3063923418521881, 0.2323005497455597, -0.1965821236371994, -0.1761632263660431, 0.058834634721279144, 0.13544172048568726, 0.03048034943640232, -0.33309677243232727, 0.23898136615753174, -0.07966792583465576, 0.2197941690683365, -0.22711962461471558, 0.17101138830184937, 0.07652342319488525, 0.004671190865337849, -0.3197300434112549, 0.108241006731987, 0.47392138838768005, 0.23841062188148499, -0.8601574301719666, 0.32779136300086975, -0.2410605102777481, 0.22517023980617523, 0.027353767305612564, 0.08581409603357315, 0.22057586908340454, -0.07759848982095718, 0.1054084450006485, -0.013707083649933338, 0.008434937335550785, -0.21207380294799805, 0.155889093875885, 0.11028566211462021, 0.26191091537475586, 0.12974104285240173, 0.3766784369945526, 0.23308616876602173, -0.11023703962564468, -0.35861432552337646, 0.08953304588794708, 0.08690249174833298, 0.12478689849376678, 0.18830309808254242, 0.2786427140235901, -0.3462381064891815, 0.31251227855682373, -0.02516661211848259, 0.15194162726402283, -0.6269035339355469, -0.06956031173467636, -0.21024739742279053, -0.11837499588727951, 0.03724567964673042, -0.20269516110420227, -0.01774960570037365, -0.04525959864258766, -0.08569584041833878, 0.2277819961309433, 0.05076831579208374, 0.04549246281385422, -0.0926751121878624, 0.41750332713127136, 0.07951334863901138, -0.06274832040071487, 0.05866341292858124, 0.15225490927696228, -0.08405556529760361, -0.17182397842407227, -0.004546761978417635, -0.0878378227353096, 0.6362737417221069, 0.09130480140447617, -0.547231912612915, 0.018203748390078545, 0.05695551633834839, -0.4649905860424042, 0.27505990862846375, -0.03488168865442276, -0.022233380004763603, -0.07760807126760483, 0.24056491255760193, 0.30763721466064453, 0.4414888024330139, -0.1086990013718605]"
98,"[0.22233830392360687, -0.47432440519332886, 0.2111424058675766, -0.12065344303846359, 0.23479479551315308, 0.09346362203359604, 0.27328869700431824, -0.2033987194299698, -0.15419411659240723, -0.16420681774616241, -0.29955586791038513, 0.08698293566703796, -0.012056808918714523, -0.3110504448413849, 0.14302067458629608, 0.19735004007816315, -0.11986692249774933, 0.2016412913799286, 0.29549145698547363, -0.012438522651791573, 0.015677878633141518, -0.23663228750228882, 0.163544163107872, 0.71624356508255, -0.11963123828172684, 0.15503497421741486, 0.1501714140176773, -0.18810607492923737, 0.2510521113872528, -0.31835442781448364, -0.19150348007678986, -0.1753404438495636, 0.25483083724975586, 0.27035221457481384, 0.19034560024738312, -0.2090989649295807, -0.15684090554714203, 0.05268299579620361, -0.08801014721393585, 0.14430463314056396, 0.2457091063261032, 0.3828214108943939, 0.03368934616446495, -0.10660159587860107, -0.08274982124567032, -0.2033350169658661, 0.09418176114559174, 0.11269626766443253, -0.27834948897361755, 0.27992916107177734, -0.20136062800884247, 0.287411630153656, -0.34065359830856323, 0.07507888972759247, 0.028107983991503716, -0.578264057636261, -0.09941013157367706, 0.44602110981941223, 0.2083452343940735, 0.2530689537525177, 0.47644472122192383, 0.05381621792912483, 0.05248110368847847, -0.1356981098651886, -0.3552260994911194, 0.0022638856898993254, -0.1716950386762619, -0.05892947316169739, -0.24507975578308105, 0.2210766226053238, -0.30294638872146606, -0.27084437012672424, -0.11064222455024719, 0.2307717204093933, -0.15605512261390686, -0.22378578782081604, -0.2248094379901886, 0.03306989371776581, -0.3831406533718109, 0.15664233267307281, 0.1264561414718628, -0.02098817378282547, -0.23243604600429535, -0.02624455839395523, -0.2348484992980957, 0.04835915192961693, -0.10038792341947556, -0.07425323873758316, -0.10148744285106659, -0.5124378204345703, -0.10582277178764343, 0.4523276686668396, 0.3676595389842987, -0.31354930996894836, -0.28014707565307617, -0.13352952897548676, 0.30191484093666077, 0.6590738892555237, -0.20391584932804108, -0.02843177318572998]"
108,"[-0.18855130672454834, -0.08291568607091904, 0.32725095748901367, -0.13728629052639008, 0.3458414375782013, -0.09784955531358719, -0.2578996419906616, 0.4948377311229706, 0.18862885236740112, -0.024189768359065056, -0.3741523027420044, -0.023471519351005554, 0.21226094663143158, 0.06443370878696442, -0.040710754692554474, 0.38197335600852966, -0.10636478662490845, 0.26158684492111206, 0.2516975998878479, -0.1659971922636032, -0.20599381625652313, 0.05497606098651886, 0.0875043272972107, -0.33054521679878235, -0.26690971851348877, 0.05501276254653931, 0.26324960589408875, -0.06641317903995514, 0.12891916930675507, 0.13908281922340393, 0.005504010245203972, -0.02690235897898674, 0.03690962865948677, -0.07186689972877502, -0.0624517947435379, 0.1792745441198349, 0.2531644403934479, -0.2183278501033783, 0.09434954822063446, -0.20391181111335754, -0.08621871471405029, -0.28458502888679504, -0.07316430658102036, 0.13487961888313293, 0.02352730929851532, 0.16570521891117096, -0.145144522190094, 0.2729412317276001, -0.026244301348924637, 0.194180428981781, 0.027592262253165245, 0.26576486229896545, -0.1609732061624527, -0.1583489626646042, -0.5024458765983582, -0.2641132175922394, 0.02867271564900875, 0.22236867249011993, -0.34702837467193604, 0.3127875030040741, -0.2940877377986908, 0.02047046273946762, 0.011885683052241802, 0.6020715236663818, -0.48399463295936584, -0.3067334294319153, -0.1726202517747879, 0.26008710265159607, -0.09770666062831879, 0.2954869270324707, 0.10389425605535507, -0.19829459488391876, 0.32975178956985474, -0.04053345322608948, -0.3498033583164215, -0.4758870005607605, -0.16828180849552155, -0.010639376938343048, -0.7173927426338196, -0.2637467682361603, -0.19862380623817444, -0.5777004957199097, 0.12513378262519836, -0.40080633759498596, -0.19091972708702087, -0.014096170663833618, 0.06711776554584503, 0.0891043096780777, -0.10031404346227646, -0.13935507833957672, -0.23763035237789154, -0.06505047529935837, 0.1264159083366394, -0.15955272316932678, -0.07396943867206573, -0.318737655878067, 0.27652373909950256, 0.05253719165921211, 0.2752130329608917, 0.059129759669303894]"
118,"[-0.03230363875627518, -0.10639888793230057, 0.0975976213812828, 0.1581512689590454, 0.3915819227695465, -0.008195212110877037, 0.20750917494297028, 0.033606935292482376, -0.2849181890487671, 0.18953251838684082, -0.3389134109020233, -0.025595325976610184, -0.0215167086571455, -0.24159939587116241, -0.41552695631980896, 0.20608173310756683, -0.08831391483545303, 0.383384108543396, 0.36429113149642944, 0.17536868155002594, 0.020626747980713844, 0.4078387916088104, 0.34961068630218506, 0.0613870806992054, -0.05691581219434738, 0.33387359976768494, -0.061212074011564255, 0.028186267241835594, 0.03670725226402283, 0.06907440721988678, -0.001061027403920889, -0.25767427682876587, -0.09815098345279694, -0.021139483898878098, 0.07422614097595215, -0.1338600516319275, -0.19414952397346497, -0.09766305238008499, 0.25441280007362366, 0.0017326733795925975, -0.27580082416534424, -0.3198961615562439, -0.008826997131109238, 0.17902129888534546, 0.31996679306030273, 0.016168959438800812, -0.363052636384964, 0.44425156712532043, -0.3422992527484894, 0.36069872975349426, -0.018154695630073547, -0.3675975799560547, 0.24880270659923553, 0.07799908518791199, 0.06701954454183578, -0.250941663980484, 0.25880882143974304, -0.06029496341943741, 0.09995661675930023, -0.2779398262500763, -0.025184808298945427, -0.024865267798304558, 0.20324702560901642, -0.04806705564260483, -0.005711847450584173, 0.06007407605648041, -0.26237523555755615, -0.21479330956935883, -0.40370815992355347, -0.37757471203804016, 0.172712504863739, -0.36890870332717896, -0.03713880106806755, -0.09006578475236893, -0.06443023681640625, 0.10446278005838394, -0.10266765207052231, 0.32949161529541016, -0.20465633273124695, -0.0832291767001152, -0.3367914855480194, -0.027809185907244682, -0.17846477031707764, 0.11481833457946777, -0.24436740577220917, -0.01064985990524292, -0.13737967610359192, 0.4405132532119751, -0.06599530577659607, -0.2403305619955063, -0.12895941734313965, -0.26733410358428955, 0.25206059217453003, -0.37334921956062317, 0.19528943300247192, -0.011142515577375889, 0.10819710046052933, -0.0035197685938328505, -0.0351884700357914, 0.005533757619559765]"
128,"[0.09452838450670242, -0.043019745498895645, 0.010755099356174469, -0.4311126470565796, 0.01731802150607109, 0.14216865599155426, 0.24008487164974213, 0.2094891369342804, -0.3234677016735077, 0.34458503127098083, -0.30392521619796753, -0.07235591858625412, 0.4344387352466583, 0.050257205963134766, -0.026152964681386948, 0.7055465579032898, -0.02230515331029892, -0.15875549614429474, 0.07149744778871536, 0.040631648153066635, -0.14509713649749756, 0.0296120997518301, 0.00024551787646487355, 0.29433438181877136, 0.14160862565040588, -0.0400080569088459, 0.38431426882743835, 0.2897546887397766, 0.06303687393665314, 0.15826572477817535, 0.20107951760292053, -0.3033241629600525, 0.0241397675126791, 0.2337353378534317, -0.08338619768619537, -0.14039425551891327, 0.3031458854675293, 0.20858855545520782, -0.14863796532154083, 0.2767338156700134, 0.07695162296295166, -0.34069275856018066, 0.05300780013203621, -0.08124261349439621, 0.0655631273984909, -0.3949027955532074, 0.1967127025127411, -0.017851753160357475, 0.03167619928717613, 0.10029303282499313, 0.05002652108669281, 0.11534605175256729, 0.14665816724300385, -0.36723780632019043, -0.14272905886173248, -0.1422761082649231, -0.098453089594841, -0.17007781565189362, -0.19743400812149048, 0.12609049677848816, -0.35584715008735657, 0.30640697479248047, 0.11393734812736511, 0.1659516543149948, -0.08021297305822372, 0.04767346382141113, -0.09835651516914368, 0.12376365065574646, 0.2769511640071869, -0.18485328555107117, 0.09767909348011017, -0.035883113741874695, -0.1653311401605606, 0.34744787216186523, 0.2853921353816986, -0.37960001826286316, -0.06568128615617752, 0.09648355096578598, -0.06744648516178131, 0.17706841230392456, -0.7628785967826843, -0.11075147986412048, -0.38033807277679443, 0.05540718883275986, -0.02520795352756977, -0.02334359474480152, 0.14967380464076996, -0.055667947977781296, -0.05006144195795059, -0.5954169631004333, 0.2762320637702942, -0.06057571619749069, 0.11979671567678452, -0.26317426562309265, 0.27154573798179626, 0.19129019975662231, 0.2944253385066986, -0.09318358451128006, -0.08200395852327347, -0.046519119292497635]"
138,"[-0.02023051492869854, -0.14361822605133057, 0.3619026243686676, 0.23776842653751373, -0.1313416063785553, -0.2563309669494629, -0.09041290730237961, -0.41851359605789185, -0.2502681612968445, -0.008704990148544312, -0.2563767731189728, 0.46863090991973877, 0.22220578789710999, 0.0389791838824749, -0.2571642994880676, 0.260877788066864, -0.649097204208374, 0.44734442234039307, -0.30184391140937805, -0.08133775740861893, -0.12092842906713486, 0.24131295084953308, 0.311286598443985, -0.033232901245355606, 0.26737070083618164, -0.20129355788230896, 0.5021352171897888, 0.32427358627319336, -0.03215257078409195, -0.12159638106822968, 0.009614920243620872, -0.16419507563114166, 0.07894161343574524, 0.6743652820587158, 0.022251205518841743, 0.3889092206954956, 0.14842964708805084, 0.11850543320178986, 0.2110825926065445, -0.49442175030708313, -0.16574904322624207, 0.1503024697303772, -0.2514113187789917, -0.06162825599312782, 0.09111955016851425, 0.0067652142606675625, 0.2289150506258011, -0.32004472613334656, -0.09132252633571625, 0.3916122019290924, 0.05077795684337616, 0.42078039050102234, -0.4341827630996704, -0.17209336161613464, -0.16335318982601166, -0.41240641474723816, -0.2005312144756317, 0.25564873218536377, -0.18657825887203217, 0.12997518479824066, -0.5022597312927246, 0.16199150681495667, 0.0686284527182579, -0.04623909294605255, 0.013179687783122063, 0.04010023549199104, -0.4046125113964081, 0.18575097620487213, -0.2438174933195114, -0.04077854007482529, 0.3730483651161194, -0.13851267099380493, -0.2683020532131195, 0.09168744832277298, -0.2864193320274353, -0.14149685204029083, 0.1719854772090912, 0.13932903110980988, -0.3567044734954834, 0.1781349927186966, 0.10787533223628998, 0.11543336510658264, -0.4408624470233917, 0.09545287489891052, -0.5652953386306763, 0.2581321895122528, 0.0367010273039341, 0.02621540054678917, -0.21987773478031158, 0.08417835086584091, -0.5463716387748718, -0.22211629152297974, -0.12075288593769073, 0.20964249968528748, 0.05900220945477486, -0.12194624543190002, -0.12116121500730515, -0.0032841400243341923, 0.3489285111427307, -0.08930855989456177]"
148,"[0.6200669407844543, -0.33551350235939026, 0.20094428956508636, -0.157741978764534, -0.1130950078368187, -0.182204470038414, 0.16351911425590515, -0.16911225020885468, -0.24234052002429962, -0.17296859622001648, -0.2733612656593323, 0.5496244430541992, -0.28515270352363586, 0.06325025111436844, -0.2531217038631439, 0.01959271728992462, -0.2195015698671341, 0.02625792846083641, -0.29489970207214355, -0.33338460326194763, -0.01535440981388092, 0.26327791810035706, -0.17778697609901428, -0.2579657733440399, -0.03381182625889778, -0.2450755089521408, 0.25140780210494995, 0.024650368839502335, 0.06232956051826477, 0.5036787390708923, 0.3947632908821106, 0.2300916314125061, -0.23583225905895233, 0.03134303539991379, -0.12530048191547394, -0.11268983036279678, 0.10257208347320557, -0.22881783545017242, -0.021525558084249496, -0.013988892547786236, -0.2431349754333496, 0.1509941667318344, -0.010845941491425037, -0.06367132067680359, -0.3112104535102844, -0.010540716350078583, -0.06927105784416199, -0.015564009547233582, -0.41397374868392944, 0.37970247864723206, -0.09749234467744827, -0.03363487496972084, 0.10925160348415375, -0.2474338710308075, 0.4034081697463989, 0.09359000623226166, -0.07844559103250504, -0.18252377212047577, -0.10482830554246902, 0.04076841473579407, -0.2520986497402191, 0.32652124762535095, -0.19997762143611908, 0.10458515584468842, 0.051432497799396515, 0.07226509600877762, -0.16382552683353424, -0.09486696869134903, -0.24384403228759766, -0.3338257968425751, -0.5633822679519653, 0.015565709210932255, 0.2259255200624466, 0.07010877877473831, -0.5765773057937622, 0.24314914643764496, -0.22676362097263336, 0.35067984461784363, -0.493956059217453, 0.02181939408183098, -0.28925755620002747, -0.09024950861930847, -0.5212224125862122, 0.3878990709781647, -0.2679676115512848, 0.1099526509642601, 0.39656588435173035, 0.01709846593439579, 0.33900025486946106, -0.2742805778980255, 0.14080286026000977, -0.32902443408966064, 0.3943057060241699, -0.35307958722114563, -0.35215985774993896, -0.09639651328325272, -0.17884626984596252, 0.043590933084487915, 0.047178346663713455, -0.037234168499708176]"
9,"[0.01727430336177349, 0.2541531026363373, 0.12530755996704102, -0.15660002827644348, -0.017220299690961838, 0.3398028016090393, -0.2385682612657547, 0.1361473947763443, -0.04937995597720146, -0.06307687610387802, -0.32206252217292786, 0.061930183321237564, -0.3666844666004181, 0.08797099441289902, 0.007043249439448118, -0.060537949204444885, -0.07232189178466797, 0.38181111216545105, 0.04700956493616104, -0.06662347167730331, 0.027922900393605232, 0.0613882802426815, 0.11960256844758987, 0.05921265855431557, 0.24779696762561798, -0.055548422038555145, 0.13480554521083832, 0.18727439641952515, 0.1680603325366974, -0.035795554518699646, -0.185922771692276, 0.01640990562736988, 0.19196513295173645, -0.1332823783159256, 0.03653677552938461, -0.20350222289562225, -0.03131721541285515, 0.09670750051736832, 0.25249892473220825, 0.10547590255737305, 0.27178144454956055, 0.006935679353773594, 0.344022274017334, -0.11976069211959839, -0.3097371757030487, 0.03213866055011749, 0.012891904450953007, -0.1568046510219574, 0.012306859716773033, 0.2733192443847656, 0.009630769491195679, 0.049514759331941605, 0.04303986206650734, 0.21639227867126465, 0.09293254464864731, -0.2945640981197357, 0.33477210998535156, -0.046271830797195435, 0.061070531606674194, -0.37098807096481323, -0.49958667159080505, -0.3101348876953125, 0.10357660800218582, 0.47016772627830505, -0.01888928934931755, -0.06609060615301132, 0.06521602720022202, -0.04915634170174599, -0.22238345444202423, 0.036554690450429916, -0.008395889773964882, -0.10006813704967499, -0.1471010446548462, 0.14852282404899597, 0.02334434539079666, -0.1280990093946457, 0.12792517244815826, -0.23440390825271606, 0.006223562639206648, -0.10336697846651077, -0.20406168699264526, 0.08200656622648239, -0.10030880570411682, 0.11571832746267319, -0.1550828069448471, 0.4442577362060547, 0.18296684324741364, -0.5509157776832581, 0.03735907003283501, -0.0679871067404747, 0.09843809902667999, -0.14625440537929535, 0.10151728987693787, -0.17782379686832428, 0.015988195315003395, -0.09007640928030014, 0.13986115157604218, 0.28723791241645813, 0.012644867412745953, -0.012221435084939003]"
19,"[0.21405944228172302, -0.3416498005390167, -0.03254501149058342, -0.15937075018882751, -0.13422706723213196, 0.16133655607700348, -0.11492545157670975, 0.12236859649419785, -0.09952031821012497, -0.4332045912742615, -0.1468188315629959, 0.17065474390983582, 0.10789602249860764, -0.10969873517751694, -0.3300163447856903, -0.04841543734073639, -0.05055510625243187, 0.03414585068821907, -0.06432093679904938, -0.08474117517471313, -0.11617866903543472, -0.007144826464354992, 0.08815045654773712, 0.018578743562102318, -0.21955692768096924, 0.19954520463943481, 0.00010407421359559521, 0.1890479326248169, -0.05095868185162544, -0.012954664416611195, 0.05092354491353035, -0.04904599115252495, 0.03527933731675148, 0.5799942016601562, 0.10055279731750488, 0.0738413855433464, 0.5023477077484131, 0.11587738245725632, -0.17685860395431519, 0.014706787653267384, -0.0806979089975357, 0.16567689180374146, -0.16262812912464142, -0.026334021240472794, -0.08874929696321487, 0.08723611384630203, -0.13783177733421326, 0.06438691169023514, -0.03809361159801483, 0.2645197808742523, 0.15873736143112183, -0.0017605139873921871, 0.22932744026184082, -0.06652609258890152, 0.08607188612222672, -0.2558693289756775, 0.4165474474430084, 0.024636797606945038, 0.30723726749420166, -0.24306313693523407, -0.011059664189815521, -0.01853507198393345, 0.190597802400589, 0.35969090461730957, -0.08707920461893082, -0.3289373815059662, 0.17788757383823395, -0.03947160765528679, -0.17692513763904572, 0.0820266455411911, 0.02904353477060795, -0.06022234261035919, 0.08002357184886932, 0.0704096332192421, 0.3493453860282898, 0.12869620323181152, -0.2797197699546814, 0.019174518063664436, 0.012951337732374668, 0.2254561185836792, 0.10051892697811127, -0.06885912269353867, -0.15649616718292236, -0.22440306842327118, 0.26987195014953613, 0.11429136991500854, -0.16952058672904968, -0.032935645431280136, -0.1412585973739624, 0.011105473153293133, -0.062479693442583084, -0.19206181168556213, 0.23247992992401123, 0.3097116947174072, -0.04554765298962593, -0.04794762283563614, 0.13034218549728394, -0.22928281128406525, 0.20321319997310638, -0.022935541346669197]"
29,"[0.06329162418842316, -0.03734981641173363, -0.21243686974048615, 0.18155454099178314, -0.11466503888368607, 0.21520179510116577, 0.09318625926971436, -0.15385086834430695, -0.317552775144577, 0.16363269090652466, -0.16598719358444214, 0.15829025208950043, -0.27471399307250977, -0.2940934896469116, -0.5003090500831604, 0.2962799370288849, 0.09117066860198975, -0.15682353079319, -0.08067625761032104, 0.055860791355371475, -0.16939276456832886, -0.24411353468894958, -0.3641704022884369, -0.2896512448787689, -0.0996762290596962, 0.43437933921813965, -0.16861674189567566, 0.15365618467330933, 0.16610731184482574, 0.01594272255897522, -0.1356966197490692, -0.15504632890224457, -0.1378166526556015, 0.3424983024597168, 0.28767499327659607, 0.2527230978012085, -0.03006400354206562, -0.02665397711098194, 0.31610533595085144, 0.22317679226398468, -0.1376885622739792, 0.09724120050668716, 0.24991659820079803, 0.608671247959137, -0.025726789608597755, 0.15575367212295532, 0.057629700750112534, 0.23946502804756165, -0.426104336977005, 0.2502467632293701, 0.14596892893314362, 0.21779033541679382, -0.20610706508159637, 0.13864272832870483, -0.029650365933775902, -0.3069211542606354, -0.1901981085538864, 0.41073736548423767, -0.3448382019996643, 0.12626339495182037, 0.20038247108459473, 0.1186947450041771, 0.5055146217346191, 0.46085405349731445, 0.03879805654287338, 0.16029945015907288, 0.1827954649925232, 0.3145986795425415, 0.19030985236167908, -0.2607075273990631, -0.3962114751338959, -0.4028838574886322, 0.19014866650104523, 0.5091549754142761, -0.2253694236278534, 0.02157474122941494, 0.20955155789852142, -0.330845445394516, -0.6004213094711304, -0.07059343159198761, -0.38215264678001404, 0.09441118687391281, -0.2212410271167755, -0.16185274720191956, 0.09452754259109497, -0.36616218090057373, 0.42870423197746277, -0.3978498876094818, 0.043698690831661224, -0.035384759306907654, 0.21791693568229675, -0.13283099234104156, 0.21607191860675812, -0.37270158529281616, 0.096644826233387, -0.3379468023777008, -0.21592921018600464, 0.24152572453022003, 0.600688636302948, -0.30568936467170715]"
